age,city,dist,gender,make,year,model,new_used,quote
46,St. Albert,22126,m,bmw,2001,m3,used,782.6204398807113
31,Markham,10377,m,chevy,2019,malibu,new,729.9089675128321
40,Cambridge,7619,m,chevy,2009,malibu,used,720.8323477359075
47,Pickering,19060,m,chevy,2007,malibu,used,729.9089675128321
61,Vancouver,14818,f,ford,2001,f150,used,410.04003293560464
56,Medicine Hat,9053,f,toyota,2005,camry,used,410.04003293560464
45,Markham,18326,m,chevy,2019,equinox,new,729.9089675128321
71,Halifax,24544,m,ford,2000,focus,used,720.8323477359075
31,North Vancouver,16296,f,tesla,2005,x,used,431.0226262028659
53,Halton Hills,7528,m,nissan,2011,micro,used,720.8323477359075
36,Clarington,15915,f,honda,2011,accord,used,400.9634131586801
40,Brossard,19113,m,ford,2017,focus,used,720.8323477359075
48,Saint John,11982,f,chevy,2006,equinox,used,410.04003293560464
48,Waterloo,11907,m,bmw,2019,x5,new,782.6204398807113
69,Norfolk County,24455,m,gmc,2005,yukon,used,729.9089675128321
47,Montreal,8361,m,gmc,1999,yukon,used,729.9089675128321
65,Cambridge,13517,f,chevy,2018,malibu,used,400.9634131586801
23,Mississauga,4959,m,honda,2013,accord,used,2064.38234634828
56,Terrebonne,20178,m,bmw,1998,i8,used,782.6204398807113
56,Kingston,21419,m,honda,2010,civic,used,729.9089675128321
60,Prince George,20200,m,chevy,2015,malibu,used,729.9089675128321
59,Winnipeg,10301,m,acura,2009,rsx,used,750.8915607800933
38,Richmond Hill,10367,m,acura,2009,mdx,used,750.8915607800933
66,Caledon,13681,m,tesla,2003,3,used,741.8149410031688
73,Belleville,14514,m,audi,2017,r8,used,773.5438201037869
21,Winnipeg,17422,m,audi,2009,r8,used,2117.093818716159
36,North Vancouver,22180,f,tesla,2017,3,used,431.0226262028659
63,Kitchener,23988,f,audi,2018,e-tron,used,462.75150530348395
38,Halifax,3508,f,tesla,2006,3,used,421.94600642594145
21,Surrey,7369,m,audi,2013,r8,used,2117.093818716159
38,Terrebonne,20890,m,ford,2014,f150,used,729.9089675128321
66,Saint John,5480,m,nissan,2017,mirano,used,729.9089675128321
68,Regina,15152,m,toyota,2016,corrola,used,729.9089675128321
80,Saint-Jean-sur-Richelieu,17066,f,chevy,2000,malibu,used,410.04003293560464
46,Saint-Hyacinthe,8406,f,mercedes,2006,s,used,462.75150530348395
37,Port Coquitlam,6017,m,toyota,2009,camry,used,729.9089675128321
84,Calgary,8450,m,chevy,2004,equinox,used,720.8323477359075
39,Kitchener,7994,f,acura,2018,mdx,used,431.0226262028659
73,Cape Breton,6644,m,ford,2008,explorer,used,720.8323477359075
23,Caledon,4564,f,gmc,2006,sierra,used,1735.436791994128
33,Halifax,20951,m,ford,2004,explorer,used,720.8323477359075
23,Strathcona County,15365,f,nissan,2017,mirano,used,1744.5134117710525
21,Wood Buffalo,11796,m,honda,2015,accord,used,2064.38234634828
28,Pickering,3302,m,audi,2019,r8,new,2117.093818716159
62,Markham,16105,m,bmw,2017,i8,used,782.6204398807113
33,Waterloo,11414,f,gmc,2019,sierra,new,410.04003293560464
44,Surrey,14524,f,toyota,2011,corrola,used,410.04003293560464
62,Clarington,13087,m,acura,2006,mdx,used,741.8149410031688
77,Longueuil,16018,m,tesla,2019,x,new,750.8915607800933
69,Saint John,15420,f,ford,2009,explorer,used,410.04003293560464
81,Abbotsford,7689,f,toyota,2016,corrola,used,400.9634131586801
42,Sherbrooke,18077,m,nissan,2000,mirano,used,729.9089675128321
37,Edmonton,5700,m,chevy,2007,equinox,used,720.8323477359075
78,Caledon,3309,f,honda,2012,civic,used,400.9634131586801
33,Peterborough,17470,m,acura,2002,mdx,used,750.8915607800933
42,Longueuil,16325,f,tesla,2013,3,used,431.0226262028659
71,Halifax,1712,f,audi,2018,e-tron,used,302.78440015323804
75,Laval,17969,m,ford,2012,explorer,used,729.9089675128321
80,Airdrie,15693,m,toyota,2012,corrola,used,720.8323477359075
51,St. John,19165,m,nissan,2009,micro,used,729.9089675128321
43,Saint Albert,13744,f,bmw,2010,m3,used,462.75150530348395
75,North Vancouver,14626,f,bmw,2018,x5,used,462.75150530348395
42,Lethbridge,18144,m,bmw,2018,m3,used,782.6204398807113
70,Ottawa,20568,m,tesla,2013,3,used,750.8915607800933
34,Drummondville,19266,m,honda,2016,civic,used,720.8323477359075
79,Sault Ste. Marie,20269,m,nissan,2008,micro,used,729.9089675128321
27,Mississauga,11307,f,toyota,2015,corrola,used,1744.5134117710525
67,Chilliwack,23250,m,toyota,2003,corrola,used,720.8323477359075
20,Saint Albert,21924,f,honda,2011,accord,used,1744.5134117710525
28,Greater Sudbury,22159,m,gmc,2011,yukon,used,2055.3057265713555
75,Richmond,16426,f,acura,2004,rsx,used,431.0226262028659
68,Kitchener,15036,m,bmw,2001,m3,used,782.6204398807113
55,Drummondville,13012,m,audi,2015,e-tron,used,773.5438201037869
19,Calgary,6541,m,gmc,2011,sierra,used,2055.3057265713555
41,Aurora,13995,m,tesla,2016,x,used,741.8149410031688
57,Pickering,18850,f,gmc,2001,yukon,used,410.04003293560464
55,Regina,5549,f,toyota,2014,corrola,used,410.04003293560464
80,Toronto,19020,m,nissan,2015,mirano,used,729.9089675128321
39,Brossard,6610,m,honda,2004,accord,used,720.8323477359075
28,New Westminster,20773,f,gmc,1999,terrain,used,1744.5134117710525
20,Burnaby,13800,m,bmw,2006,x5,used,2108.0171989392347
35,Montreal,15857,f,chevy,2012,equinox,used,410.04003293560464
55,Kawartha Lakes,22797,f,tesla,2018,x,used,431.0226262028659
28,Chilliwack,19540,f,chevy,2018,malibu,used,1735.436791994128
50,London,6903,m,mercedes,1999,g,used,782.6204398807113
48,Surrey,1466,m,honda,1998,civic,used,579.0184821395106
41,Markham,4828,m,chevy,2004,equinox,used,729.9089675128321
18,Burlington,9625,f,gmc,2017,terrain,used,1735.436791994128
58,Coquitlam,4840,m,acura,2013,rsx,used,741.8149410031688
52,Quebec City,5523,m,ford,2009,f150,used,729.9089675128321
67,Belleville,3721,f,bmw,2010,x5,used,453.6748855265594
77,Montreal,15343,m,mercedes,2015,s,used,782.6204398807113
56,Edmonton,18863,f,chevy,2014,malibu,used,400.9634131586801
54,Guelph,12282,m,bmw,2018,x5,used,773.5438201037869
67,Saguenay,7635,m,mercedes,2015,c,used,782.6204398807113
70,St. Albert,6379,f,mercedes,2001,s,used,462.75150530348395
35,Nanaimo,22257,f,ford,2013,f150,used,410.04003293560464
83,Newmarket,2273,m,gmc,2008,terrain,used,579.0184821395106
39,Saskatoon,10665,m,bmw,2013,x5,used,782.6204398807113
75,Saint John,18646,m,ford,2017,explorer,used,729.9089675128321
75,Saint-Jean-sur-Richelieu,23909,f,chevy,2009,malibu,used,410.04003293560464
71,Grande Prairie,17674,m,honda,2008,accord,used,720.8323477359075
61,Chilliwack,5056,f,honda,2013,accord,used,400.9634131586801
56,Kingston,23549,f,ford,2011,focus,used,410.04003293560464
34,Pickering,9460,f,audi,2006,e-tron,used,462.75150530348395
73,Mirabel,21178,f,chevy,2009,malibu,used,410.04003293560464
26,North Bay,6826,m,tesla,2007,s,used,2085.364939615541
77,Ottawa,6145,f,mercedes,2017,s,used,462.75150530348395
25,Sarnia,8180,m,toyota,2016,corrola,used,2064.38234634828
73,Greater Sudbury,1267,m,gmc,2006,yukon,used,569.9418623625862
83,Ajax,2723,f,chevy,2007,malibu,used,250.07292778535876
79,Halifax,12498,m,bmw,2000,x5,used,773.5438201037869
37,Saint John,12859,m,tesla,1999,s,used,750.8915607800933
57,Victoria,19634,f,ford,2011,f150,used,410.04003293560464
82,North Vancouver,17531,f,nissan,1998,mirano,used,410.04003293560464
36,Newmarket,11167,m,tesla,2003,x,used,750.8915607800933
32,Burnaby,15027,m,audi,2018,e-tron,used,773.5438201037869
54,Niagara Falls,6306,m,bmw,2013,m3,used,782.6204398807113
71,Saskatoon,19707,m,mercedes,2009,g,used,782.6204398807113
58,North Bay,18563,f,gmc,2000,terrain,used,410.04003293560464
61,Hamilton,19482,m,nissan,2016,mirano,used,720.8323477359075
56,Airdrie,2867,f,tesla,2016,s,used,271.05552105262
63,Sherbrooke,14422,f,audi,2007,e-tron,used,462.75150530348395
72,Caledon,17577,m,mercedes,2015,g,used,773.5438201037869
41,Caledon,3927,m,mercedes,2019,g,new,773.5438201037869
33,North Vancouver,17258,f,acura,2010,rsx,used,431.0226262028659
50,Saskatoon,9626,f,audi,2006,r8,used,462.75150530348395
58,Edmonton,17791,m,honda,2006,civic,used,720.8323477359075
70,Regina,15494,f,bmw,2002,i8,used,462.75150530348395
46,Ajax,24888,m,acura,2017,mdx,used,741.8149410031688
70,Moncton,21709,m,mercedes,2010,c,used,782.6204398807113
62,Oakville,3687,f,audi,2002,e-tron,used,462.75150530348395
69,North Vancouver,17577,m,honda,2006,civic,used,729.9089675128321
29,Vaughan,8342,f,acura,2013,rsx,used,1765.4960050383136
56,Calgary,13976,f,bmw,2005,m3,used,453.6748855265594
55,Ajax,8067,m,audi,2009,r8,used,773.5438201037869
42,Laval,14052,f,tesla,2019,x,new,431.0226262028659
64,North Vancouver,7905,f,tesla,2017,3,used,431.0226262028659
41,Peterborough,9062,m,chevy,2015,malibu,used,729.9089675128321
56,Thunder Bay,15187,m,chevy,2010,equinox,used,729.9089675128321
48,Surrey,3210,f,audi,2002,r8,used,462.75150530348395
60,Saint John,4277,f,nissan,2004,mirano,used,410.04003293560464
73,Terrebonne,8957,f,chevy,2014,malibu,used,410.04003293560464
46,Coquitlam,8374,m,audi,2016,r8,used,773.5438201037869
74,Cambridge,13031,f,audi,2004,e-tron,used,453.6748855265594
43,Lethbridge,17690,m,chevy,2016,malibu,used,729.9089675128321
42,Chatham-Kent,20416,m,honda,2001,civic,used,720.8323477359075
18,Richmond Hill,10051,m,chevy,2010,equinox,used,2064.38234634828
40,Oshawa,14744,m,ford,2007,focus,used,729.9089675128321
61,Port Coquitlam,14031,f,audi,2002,r8,used,462.75150530348395
38,St. John,10578,f,mercedes,2007,g,used,462.75150530348395
59,Saguenay,18225,f,gmc,2017,yukon,used,410.04003293560464
74,North Vancouver,19849,m,chevy,2010,malibu,used,729.9089675128321
55,Ajax,6667,f,audi,2015,r8,used,453.6748855265594
20,Toronto,7524,f,tesla,2002,3,used,1765.4960050383136
73,Saguenay,2453,m,mercedes,2007,s,used,631.7299545073901
41,Guelph,2035,m,tesla,2015,s,used,590.9244556298474
79,Newmarket,5288,f,ford,2005,focus,used,410.04003293560464
53,Guelph,9432,f,acura,2000,rsx,used,421.94600642594145
19,North Vancouver,3921,m,gmc,2010,terrain,used,2064.38234634828
60,Clarington,12178,m,nissan,2015,micro,used,720.8323477359075
82,St. Albert,19251,m,chevy,1998,equinox,used,729.9089675128321
31,Chilliwack,4607,m,honda,2004,accord,used,720.8323477359075
19,Waterloo,20339,f,ford,2019,f150,new,1744.5134117710525
50,Edmonton,12650,f,acura,2014,mdx,used,421.94600642594145
32,Repentigny,7630,f,honda,2002,accord,used,410.04003293560464
38,Kawartha Lakes,8018,m,bmw,2001,m3,used,782.6204398807113
28,Surrey,22265,f,tesla,2008,x,used,1765.4960050383136
66,Kelowna,18075,m,honda,2018,accord,used,729.9089675128321
31,Saanich,20654,f,toyota,2002,corrola,used,410.04003293560464
59,Chatham-Kent,12566,f,toyota,2007,corrola,used,400.9634131586801
63,Quebec City,5578,m,nissan,2016,mirano,used,729.9089675128321
67,New Westminster,1849,f,chevy,2006,equinox,used,259.1495475622833
75,Quebec City,10569,m,audi,2018,e-tron,used,782.6204398807113
84,Grande Prairie,2928,f,ford,2006,explorer,used,250.07292778535876
55,Airdrie,21352,f,audi,2001,e-tron,used,453.6748855265594
23,Milton,19253,f,tesla,2017,x,used,1765.4960050383136
21,Milton,23212,f,bmw,2013,m3,used,1797.2248841389319
72,Pickering,14108,m,chevy,2016,equinox,used,729.9089675128321
34,St. Catharines,2949,m,toyota,2013,camry,used,579.0184821395106
64,Kitchener,22706,f,toyota,2002,corrola,used,410.04003293560464
67,Kelowna,13235,f,ford,2007,f150,used,410.04003293560464
61,Oakville,24910,f,honda,2002,civic,used,410.04003293560464
51,Whitby,8161,f,mercedes,2014,g,used,462.75150530348395
55,Welland,14961,f,honda,2018,accord,used,410.04003293560464
64,Delta,21464,m,mercedes,2015,c,used,773.5438201037869
57,Halton Hills,24937,m,honda,2007,accord,used,720.8323477359075
60,Kelowna,17688,m,toyota,2002,corrola,used,729.9089675128321
26,Peterborough,8011,f,tesla,2001,s,used,1765.4960050383136
68,Prince George,2160,f,chevy,2005,equinox,used,259.1495475622833
53,Brampton,16660,f,ford,2016,f150,used,400.9634131586801
36,Saskatoon,8487,m,honda,2011,civic,used,729.9089675128321
19,Clarington,9350,m,audi,2002,e-tron,used,2108.0171989392347
73,Clarington,9439,m,audi,2013,r8,used,773.5438201037869
57,Saskatoon,18040,m,ford,2011,f150,used,729.9089675128321
60,Sarnia,4844,m,honda,1998,civic,used,729.9089675128321
50,Waterloo,16802,f,chevy,2000,malibu,used,410.04003293560464
79,Guelph,2368,f,audi,2011,e-tron,used,302.78440015323804
55,Saanich,12787,m,ford,2000,explorer,used,729.9089675128321
35,Saint-Hyacinthe,5211,f,chevy,2016,malibu,used,410.04003293560464
83,Kelowna,20317,f,gmc,2010,terrain,used,410.04003293560464
63,Kitchener,23490,m,toyota,2014,corrola,used,729.9089675128321
53,Red Deer,18684,f,toyota,2000,camry,used,410.04003293560464
74,Thunder Bay,9347,m,toyota,2006,corrola,used,729.9089675128321
21,Saguenay,21473,f,tesla,2002,s,used,1765.4960050383136
63,Fredericton,4445,f,audi,2017,e-tron,used,453.6748855265594
42,London,6182,f,nissan,1999,mirano,used,410.04003293560464
41,Sault Ste. Marie,11144,f,mercedes,2006,s,used,462.75150530348395
73,Norfolk County,10360,m,acura,2009,rsx,used,750.8915607800933
19,Saint-Hyacinthe,5973,m,bmw,2014,i8,used,2117.093818716159
67,Saint Albert,19981,m,tesla,2011,x,used,750.8915607800933
52,Peterborough,3151,f,mercedes,2010,s,used,462.75150530348395
37,Cambridge,24251,m,gmc,2015,yukon,used,720.8323477359075
31,Laval,17529,f,ford,2015,f150,used,410.04003293560464
28,Montreal,17029,m,acura,2007,mdx,used,2085.364939615541
37,Kingston,9569,m,acura,2015,mdx,used,750.8915607800933
81,Saint-Jerome,15441,f,nissan,2002,mirano,used,410.04003293560464
79,Coquitlam,13207,m,gmc,2012,terrain,used,720.8323477359075
76,Sherbrooke,7058,m,honda,2014,civic,used,729.9089675128321
80,Waterloo,15073,m,audi,2002,e-tron,used,782.6204398807113
63,Saint-Hyacinthe,4492,f,audi,2007,r8,used,462.75150530348395
22,Calgary,12621,f,acura,2001,rsx,used,1756.4193852613892
56,Newmarket,6804,m,bmw,2006,x5,used,782.6204398807113
34,Medicine Hat,6866,m,chevy,2015,equinox,used,729.9089675128321
71,Saint-Jerome,23725,f,toyota,2018,camry,used,410.04003293560464
20,Kelowna,5583,m,honda,2010,civic,used,2064.38234634828
81,Ottawa,20105,f,tesla,2014,x,used,431.0226262028659
72,Aurora,4980,f,ford,2011,f150,used,400.9634131586801
74,Norfolk County,1916,m,honda,2003,civic,used,579.0184821395106
52,Saguenay,9188,f,honda,2004,civic,used,410.04003293560464
81,Sault Ste. Marie,15329,m,honda,2010,accord,used,729.9089675128321
27,North Vancouver,1911,m,gmc,2005,sierra,used,1913.4918609749584
65,Newmarket,3175,f,chevy,2004,malibu,used,410.04003293560464
58,Oshawa,16126,f,honda,2012,accord,used,410.04003293560464
71,Mississauga,24844,m,audi,2016,e-tron,used,782.6204398807113
38,Red Deer,1334,f,bmw,2011,i8,used,311.8610199301626
44,Burlington,18921,m,honda,2002,accord,used,720.8323477359075
42,Winnipeg,2397,m,tesla,1998,3,used,600.001075406772
75,North Vancouver,2065,f,acura,2003,rsx,used,280.1321408295446
82,Clarington,22049,f,bmw,2016,x5,used,453.6748855265594
49,Granby,17497,m,ford,2007,explorer,used,720.8323477359075
79,Kitchener,9862,f,nissan,2009,mirano,used,410.04003293560464
73,Cambridge,18520,m,acura,2007,rsx,used,741.8149410031688
74,Saskatoon,6960,f,nissan,2013,micro,used,410.04003293560464
26,Strathcona County,5087,f,ford,2012,explorer,used,1744.5134117710525
55,Saint Catharines,20587,m,tesla,1998,x,used,750.8915607800933
79,Repentigny,10014,f,audi,2000,r8,used,462.75150530348395
52,Prince George,4850,f,audi,2003,r8,used,462.75150530348395
34,Guelph,23105,m,tesla,2009,x,used,741.8149410031688
46,New Westminster,24877,m,toyota,2019,camry,new,729.9089675128321
43,Strathcona County,12238,m,bmw,2016,m3,used,782.6204398807113
64,Barrie,7859,m,mercedes,2011,s,used,773.5438201037869
66,Cambridge,14177,f,ford,2014,explorer,used,400.9634131586801
38,Markham,21210,f,toyota,2019,camry,new,410.04003293560464
74,Red Deer,22091,m,nissan,2014,micro,used,729.9089675128321
36,Coquitlam,16177,m,bmw,2012,m3,used,773.5438201037869
25,Drummondville,14072,f,ford,2003,explorer,used,1735.436791994128
30,Lethbridge,16902,f,bmw,2017,m3,used,462.75150530348395
35,Laval,3245,f,acura,1999,mdx,used,431.0226262028659
57,Brossard,11397,m,chevy,2018,equinox,used,720.8323477359075
61,Vaughan,22703,m,gmc,2015,sierra,used,729.9089675128321
79,Langley,9876,f,chevy,2005,malibu,used,410.04003293560464
22,Delta,23203,f,bmw,2017,x5,used,1788.1482643620075
82,Regina,19471,f,bmw,2010,i8,used,462.75150530348395
80,Sault Ste. Marie,19279,f,acura,2007,rsx,used,431.0226262028659
47,Chilliwack,11308,f,nissan,2009,micro,used,400.9634131586801
28,St. John,15384,m,audi,2007,r8,used,2117.093818716159
78,Ottawa,21253,m,nissan,1999,micro,used,729.9089675128321
77,Quebec City,9132,m,nissan,2005,micro,used,729.9089675128321
25,Surrey,23682,f,nissan,2001,micro,used,1744.5134117710525
31,Sherbrooke,22286,m,toyota,2017,camry,used,729.9089675128321
74,Coquitlam,13842,f,toyota,2007,corrola,used,400.9634131586801
40,Toronto,9816,f,mercedes,2001,c,used,462.75150530348395
77,New Westminster,13168,f,honda,2007,civic,used,410.04003293560464
31,Welland,5459,f,audi,2014,e-tron,used,462.75150530348395
21,Brossard,8615,m,bmw,2014,m3,used,2108.0171989392347
38,Winnipeg,5137,f,gmc,2016,sierra,used,410.04003293560464
52,Edmonton,20128,m,chevy,2014,equinox,used,720.8323477359075
27,Ottawa,20612,m,mercedes,2007,g,used,2117.093818716159
31,Richmond,8735,m,ford,2013,focus,used,729.9089675128321
29,North Vancouver,8610,f,acura,2001,rsx,used,1765.4960050383136
40,Norfolk County,16014,m,toyota,2005,camry,used,729.9089675128321
57,Chatham-Kent,4344,m,gmc,2010,sierra,used,720.8323477359075
51,Cape Breton,3511,f,acura,2002,mdx,used,421.94600642594145
62,Halton Hills,9727,m,bmw,2008,x5,used,773.5438201037869
59,Whitby,13537,m,tesla,2010,s,used,750.8915607800933
48,Aurora,3876,m,gmc,2005,terrain,used,720.8323477359075
20,Blainville,23651,m,chevy,2010,equinox,used,2055.3057265713555
65,Red Deer,17159,f,tesla,2001,x,used,431.0226262028659
70,Drummondville,12918,m,acura,2012,mdx,used,741.8149410031688
44,Greater Sudbury,4226,f,chevy,2017,malibu,used,400.9634131586801
24,Brantford,17929,m,tesla,2017,3,used,2076.2883198386166
60,Lethbridge,16822,m,gmc,2016,yukon,used,729.9089675128321
56,Saint-Hyacinthe,14351,m,ford,2001,focus,used,729.9089675128321
67,Surrey,16166,m,ford,2006,focus,used,729.9089675128321
70,Saint John,18261,m,honda,2006,accord,used,729.9089675128321
40,Clarington,18759,m,toyota,2003,corrola,used,720.8323477359075
35,Saguenay,11561,m,bmw,2016,x5,used,782.6204398807113
44,Gatineau,8154,m,bmw,2017,i8,used,773.5438201037869
28,Saint-Hyacinthe,10167,f,acura,2012,mdx,used,1765.4960050383136
30,Kelowna,9766,f,chevy,1999,malibu,used,410.04003293560464
77,Terrebonne,23925,f,toyota,1998,corrola,used,410.04003293560464
31,Kingston,20288,f,ford,2004,f150,used,410.04003293560464
40,Sarnia,11322,f,honda,2018,accord,used,410.04003293560464
84,Kamloops,18963,m,bmw,2006,x5,used,782.6204398807113
73,Richmond Hill,16108,f,honda,1999,civic,used,410.04003293560464
20,Brampton,20779,m,toyota,2009,corrola,used,2055.3057265713555
83,Vancouver,9344,m,honda,2003,civic,used,729.9089675128321
18,Mirabel,2215,m,chevy,2001,equinox,used,1913.4918609749584
79,Maple Ridge,24945,m,nissan,2009,mirano,used,729.9089675128321
46,Gatineau,16537,m,tesla,2006,s,used,741.8149410031688
38,North Vancouver,23438,m,acura,2006,mdx,used,750.8915607800933
27,Saint John,16624,m,toyota,2015,camry,used,2064.38234634828
80,Coquitlam,22592,m,chevy,2009,malibu,used,720.8323477359075
51,Clarington,7140,f,ford,2005,focus,used,400.9634131586801
76,Longueuil,9339,f,gmc,1999,sierra,used,410.04003293560464
78,Waterloo,3955,m,acura,2000,rsx,used,750.8915607800933
82,Saint Catharines,5355,f,nissan,2010,micro,used,410.04003293560464
58,Saint-Hyacinthe,14904,f,bmw,2018,m3,used,462.75150530348395
25,Toronto,19339,f,mercedes,2001,s,used,1797.2248841389319
26,Saint Albert,13405,f,bmw,2001,x5,used,1797.2248841389319
77,Saint John,7668,m,chevy,2003,equinox,used,729.9089675128321
61,Medicine Hat,13695,m,acura,2019,mdx,new,750.8915607800933
35,Medicine Hat,4350,f,chevy,2000,malibu,used,410.04003293560464
72,Peterborough,22645,m,audi,2006,e-tron,used,782.6204398807113
33,Whitby,22918,f,acura,2005,rsx,used,431.0226262028659
44,Maple Ridge,19574,m,ford,2018,f150,used,729.9089675128321
70,Caledon,14593,m,bmw,2007,i8,used,773.5438201037869
45,Saskatoon,4956,m,mercedes,2001,c,used,782.6204398807113
45,Oakville,10646,m,gmc,2014,terrain,used,729.9089675128321
84,Regina,23673,m,ford,2016,focus,used,729.9089675128321
25,Fredericton,3840,f,acura,2010,mdx,used,1756.4193852613892
66,Chatham-Kent,8721,m,chevy,1998,malibu,used,720.8323477359075
25,Saint-Jean-sur-Richelieu,21828,f,chevy,2012,malibu,used,1744.5134117710525
77,Montreal,9773,m,gmc,2000,terrain,used,729.9089675128321
69,Kamloops,9938,f,acura,2016,mdx,used,431.0226262028659
63,Peterborough,16450,f,honda,2012,accord,used,410.04003293560464
27,Winnipeg,11985,f,tesla,2012,x,used,1765.4960050383136
82,Norfolk County,23546,f,audi,2012,e-tron,used,462.75150530348395
37,Trois-Rivieres,4644,m,ford,2010,focus,used,729.9089675128321
63,Laval,9425,f,ford,2001,f150,used,410.04003293560464
63,Brampton,14673,m,gmc,2005,sierra,used,720.8323477359075
69,Port Coquitlam,10427,m,bmw,2001,m3,used,782.6204398807113
34,Medicine Hat,15909,m,honda,2016,accord,used,729.9089675128321
63,Peterborough,20912,m,acura,2014,rsx,used,750.8915607800933
70,Langley,14906,f,tesla,2011,3,used,431.0226262028659
29,New Westminster,24031,f,chevy,2010,malibu,used,1744.5134117710525
58,North Bay,6711,f,acura,2003,rsx,used,431.0226262028659
31,Sarnia,11891,m,mercedes,2000,s,used,782.6204398807113
80,Medicine Hat,2799,f,acura,1998,mdx,used,280.1321408295446
65,Saint Catharines,16215,f,bmw,1999,x5,used,462.75150530348395
64,Cape Breton,18877,m,acura,2000,rsx,used,741.8149410031688
45,Grande Prairie,7269,f,ford,2015,explorer,used,400.9634131586801
59,Saint Albert,19446,m,nissan,2009,mirano,used,729.9089675128321
66,Drummondville,13870,f,toyota,2013,corrola,used,400.9634131586801
55,Saint John,14496,f,nissan,2012,mirano,used,410.04003293560464
63,Markham,5780,m,chevy,2012,equinox,used,729.9089675128321
54,Chatham-Kent,23834,m,audi,2009,r8,used,773.5438201037869
42,Surrey,1872,f,ford,2001,explorer,used,259.1495475622833
33,Drummondville,23126,f,tesla,2015,x,used,421.94600642594145
51,Red Deer,13950,f,nissan,2000,micro,used,410.04003293560464
68,Barrie,2697,f,honda,2018,accord,used,250.07292778535876
18,Aurora,8559,m,honda,2009,accord,used,2055.3057265713555
83,Saint John,20024,m,bmw,2000,m3,used,782.6204398807113
75,St. Albert,9396,m,tesla,2012,x,used,750.8915607800933
29,Newmarket,19969,m,bmw,2004,m3,used,2117.093818716159
19,Belleville,13578,m,chevy,2006,equinox,used,2055.3057265713555
37,Sherbrooke,18975,f,mercedes,2010,g,used,462.75150530348395
29,Kingston,18537,m,bmw,2012,x5,used,2117.093818716159
80,Lethbridge,24423,f,honda,2011,accord,used,410.04003293560464
58,Vancouver,13421,m,honda,2002,accord,used,729.9089675128321
46,Saanich,8089,f,acura,2010,mdx,used,431.0226262028659
39,St. John,11839,f,mercedes,2012,c,used,462.75150530348395
53,Winnipeg,3239,m,audi,2016,e-tron,used,782.6204398807113
31,Sarnia,19182,m,bmw,2007,i8,used,782.6204398807113
55,Markham,12658,f,toyota,2000,camry,used,410.04003293560464
22,Maple Ridge,6660,m,audi,2016,r8,used,2117.093818716159
58,Richmond Hill,2590,m,chevy,2016,malibu,used,579.0184821395106
52,Cambridge,12074,m,ford,2007,explorer,used,720.8323477359075
26,Belleville,11462,m,toyota,2005,corrola,used,2055.3057265713555
69,Nanaimo,9492,f,bmw,2000,i8,used,462.75150530348395
78,Norfolk County,12065,f,bmw,2009,x5,used,462.75150530348395
42,Chilliwack,22122,f,honda,2014,civic,used,400.9634131586801
28,Whitby,4975,f,chevy,2004,equinox,used,1744.5134117710525
67,Saint Albert,23443,f,gmc,2012,sierra,used,410.04003293560464
58,Grande Prairie,8744,m,tesla,1998,x,used,741.8149410031688
83,Milton,18311,f,nissan,2004,micro,used,410.04003293560464
49,Prince George,23586,f,tesla,2003,s,used,431.0226262028659
45,Sarnia,15689,f,mercedes,2010,c,used,462.75150530348395
23,Markham,8867,m,gmc,2014,yukon,used,2064.38234634828
74,Windsor,6068,f,tesla,2002,s,used,431.0226262028659
46,Newmarket,5711,f,nissan,2017,micro,used,410.04003293560464
34,Caledon,14471,f,chevy,2008,malibu,used,400.9634131586801
50,Barrie,15858,f,bmw,2014,x5,used,453.6748855265594
25,North Bay,15625,m,mercedes,2007,c,used,2117.093818716159
29,Terrebonne,11434,f,honda,2003,civic,used,1744.5134117710525
46,Saint-Hyacinthe,2719,f,bmw,2004,x5,used,311.8610199301626
66,Terrebonne,5644,m,chevy,2010,equinox,used,729.9089675128321
22,Red Deer,4808,f,bmw,2001,x5,used,1797.2248841389319
63,Richmond,1473,m,chevy,2012,equinox,used,579.0184821395106
48,Whitby,19434,f,acura,2006,mdx,used,431.0226262028659
33,Guelph,24543,m,gmc,2018,yukon,used,720.8323477359075
66,Trois-Rivieres,9892,f,chevy,2011,equinox,used,410.04003293560464
19,Chilliwack,14652,f,gmc,1999,terrain,used,1735.436791994128
80,Toronto,12793,m,ford,2000,explorer,used,729.9089675128321
41,Hamilton,6884,f,tesla,2016,3,used,421.94600642594145
63,Winnipeg,22818,f,bmw,2006,m3,used,462.75150530348395
59,Saint Albert,4845,m,gmc,2009,terrain,used,729.9089675128321
80,Burlington,15478,m,ford,2008,explorer,used,720.8323477359075
66,Moncton,3338,m,gmc,2009,sierra,used,729.9089675128321
70,Nanaimo,20036,m,bmw,2017,m3,used,782.6204398807113
61,Delta,16148,f,audi,2019,r8,new,453.6748855265594
49,Victoria,5366,m,audi,2005,e-tron,used,782.6204398807113
27,Oakville,17453,m,mercedes,2012,c,used,2117.093818716159
80,Chatham-Kent,11882,m,tesla,2016,s,used,741.8149410031688
24,Brampton,3770,f,ford,2005,f150,used,1735.436791994128
73,Moncton,19109,f,honda,2013,civic,used,410.04003293560464
78,North Bay,9439,f,toyota,1999,corrola,used,410.04003293560464
78,Hamilton,16098,f,audi,2010,e-tron,used,453.6748855265594
