age,city,dist,gender,make,year,model,new_used,quote
35,Saskatoon,14852,f,toyota,1998,camry,used,67.93718216659151
28,Aurora,5837,m,tesla,2003,3,used,241.40128395598694
76,Surrey,2001,m,ford,2001,explorer,used,74.1703166843609
33,Surrey,23293,m,mercedes,2011,s,used,286.9591026186475
37,Peterborough,13762,m,chevy,2003,equinox,used,77.02332699971278
61,Saskatoon,1813,m,tesla,2014,x,used,150.72481439509096
26,Hamilton,5306,f,bmw,2015,m3,used,365.69641703107027
31,Saint-Hyacinthe,9559,m,nissan,2016,micro,used,77.02332699971278
75,Cape Breton,3489,m,acura,2002,rsx,used,152.22119089485736
49,Saint-Jerome,15506,f,gmc,2011,sierra,used,67.93718216659151
34,Clarington,23948,f,chevy,2008,malibu,used,66.58054835100602
58,Clarington,22539,f,tesla,2016,x,used,143.13504606173606
42,Clarington,8184,m,toyota,2004,corrola,used,75.66669318412728
82,Cambridge,4073,f,nissan,2015,mirano,used,66.58054835100602
66,Whitby,24304,f,mercedes,1998,g,used,277.8729577855262
32,Caledon,15131,f,chevy,1999,malibu,used,66.58054835100602
48,Toronto,23934,m,gmc,2006,sierra,used,77.02332699971278
40,Sarnia,9692,m,honda,2012,civic,used,77.02332699971278
21,Whitby,21969,m,bmw,2011,m3,used,376.13919567977706
47,Kelowna,1652,m,chevy,2010,equinox,used,74.1703166843609
36,Delta,3594,m,bmw,2010,m3,used,285.602468803062
74,Toronto,24443,f,bmw,2007,x5,used,277.8729577855262
43,Sault Ste. Marie,6643,f,mercedes,2010,g,used,277.8729577855262
83,Clarington,15186,m,audi,2014,r8,used,285.602468803062
75,Greater Sudbury,19059,f,tesla,2014,3,used,143.13504606173606
54,St. John,24249,m,mercedes,2004,g,used,286.9591026186475
53,Caledon,23363,f,acura,2004,mdx,used,143.13504606173606
78,St. Albert,11806,m,toyota,2009,camry,used,77.02332699971278
58,Hamilton,6568,m,tesla,2002,x,used,152.22119089485736
73,Brossard,7915,f,nissan,2015,micro,used,66.58054835100602
79,Red Deer,10343,f,tesla,2014,x,used,144.49167987732156
31,Clarington,18333,m,audi,2012,e-tron,used,285.602468803062
61,Kingston,3255,m,ford,2006,f150,used,77.02332699971278
58,St. John,10040,m,chevy,2006,malibu,used,77.02332699971278
62,Brampton,23823,m,gmc,2006,yukon,used,75.66669318412728
34,Coquitlam,12607,m,honda,1998,civic,used,75.66669318412728
34,Brantford,11474,m,chevy,2002,equinox,used,75.66669318412728
64,Prince George,2522,m,audi,2012,r8,used,284.1060923032956
80,Saint Albert,10306,f,chevy,2001,malibu,used,67.93718216659151
27,Belleville,6039,f,acura,2012,rsx,used,232.31513912286565
30,Vancouver,17772,m,chevy,2011,equinox,used,77.02332699971278
78,Vaughan,21486,m,acura,2013,rsx,used,153.57782471044285
56,Vancouver,18531,f,nissan,2015,micro,used,67.93718216659151
73,Saint John,16418,f,tesla,2001,s,used,144.49167987732156
66,Sault Ste. Marie,22450,m,gmc,2001,sierra,used,77.02332699971278
81,Ottawa,9713,f,toyota,2017,corrola,used,67.93718216659151
81,Pickering,1652,f,honda,2010,accord,used,65.08417185123962
68,Chatham-Kent,17678,f,acura,2018,rsx,used,143.13504606173606
81,Niagara Falls,14675,f,toyota,2009,camry,used,67.93718216659151
47,Oshawa,19007,m,tesla,1999,x,used,153.57782471044285
38,Saanich,22905,f,gmc,2018,yukon,used,67.93718216659151
69,Red Deer,19585,m,honda,2016,accord,used,77.02332699971278
30,Grande Prairie,1431,f,nissan,2000,mirano,used,63.72753803565413
23,Lethbridge,21900,m,gmc,2011,terrain,used,166.20342006084238
69,Kamloops,9777,f,acura,2019,rsx,new,144.49167987732156
70,Welland,3620,f,acura,2005,mdx,used,144.49167987732156
43,Saint John,22708,m,toyota,2003,corrola,used,77.02332699971278
52,Calgary,15600,m,honda,2011,civic,used,75.66669318412728
56,North Bay,20076,m,honda,2016,civic,used,77.02332699971278
43,Calgary,8291,f,nissan,2016,mirano,used,66.58054835100602
72,Cape Breton,21015,m,toyota,2010,corrola,used,75.66669318412728
56,Cambridge,10141,m,nissan,2001,mirano,used,75.66669318412728
27,Cape Breton,11787,f,honda,2013,civic,used,155.7606414121356
46,Langley,21575,f,bmw,2019,i8,new,277.8729577855262
56,Halifax,13095,m,bmw,2019,m3,new,285.602468803062
25,Ottawa,13549,f,chevy,2016,malibu,used,157.1172752277211
24,Oakville,11207,m,bmw,2003,x5,used,376.13919567977706
24,Terrebonne,12457,m,mercedes,2018,c,used,376.13919567977706
24,Burlington,8863,m,chevy,2018,malibu,used,164.84678624525688
36,Laval,15983,m,chevy,2010,malibu,used,77.02332699971278
70,St. Catharines,18801,f,tesla,2009,3,used,144.49167987732156
70,Halifax,15243,m,chevy,2013,equinox,used,75.66669318412728
70,Brantford,17732,m,toyota,2001,corrola,used,75.66669318412728
74,Maple Ridge,19657,f,chevy,2017,equinox,used,67.93718216659151
21,Oshawa,9511,f,bmw,2003,x5,used,367.0530508466558
83,Halton Hills,16834,f,gmc,2016,sierra,used,66.58054835100602
27,Saint Albert,22695,f,chevy,2012,malibu,used,157.1172752277211
56,Saint-Hyacinthe,2547,m,nissan,1998,mirano,used,74.1703166843609
62,Airdrie,2895,m,ford,2000,explorer,used,72.8136828687754
63,Cape Breton,23055,f,honda,2003,civic,used,66.58054835100602
42,Saint-Jean-sur-Richelieu,5852,f,honda,2018,accord,used,67.93718216659151
30,Regina,15014,f,toyota,2011,camry,used,67.93718216659151
37,Kitchener,12308,f,ford,2016,focus,used,67.93718216659151
58,Port Coquitlam,6750,f,chevy,2018,malibu,used,67.93718216659151
72,St. Catharines,5485,f,bmw,2008,m3,used,277.8729577855262
20,Hamilton,10890,m,honda,2007,accord,used,164.84678624525688
32,Saint-Jerome,5933,m,honda,2014,civic,used,77.02332699971278
19,Markham,19809,m,mercedes,2004,c,used,376.13919567977706
39,Saint John,13910,m,tesla,2010,s,used,153.57782471044285
28,Norfolk County,24719,f,audi,2002,e-tron,used,367.0530508466558
41,Newmarket,20547,f,toyota,2012,camry,used,67.93718216659151
35,Calgary,23264,f,audi,2011,r8,used,276.5163239699407
51,Saint-Jean-sur-Richelieu,11295,m,audi,2014,e-tron,used,286.9591026186475
39,Repentigny,5325,f,mercedes,2000,s,used,277.8729577855262
63,St. Catharines,16472,m,bmw,2011,m3,used,286.9591026186475
21,Niagara Falls,15441,f,honda,2000,civic,used,157.1172752277211
59,Milton,11484,m,tesla,2004,s,used,153.57782471044285
74,Ottawa,18802,f,honda,2007,accord,used,67.93718216659151
35,Regina,22755,m,ford,2008,explorer,used,77.02332699971278
54,Greater Sudbury,21490,f,nissan,2007,micro,used,66.58054835100602
40,London,2359,m,tesla,2015,3,used,150.72481439509096
58,Cambridge,16053,m,mercedes,2004,g,used,285.602468803062
52,Saint Catharines,2301,f,honda,2000,accord,used,65.08417185123962
75,Kingston,4943,m,mercedes,1999,g,used,286.9591026186475
18,North Bay,10963,m,honda,2012,civic,used,166.20342006084238
20,Halifax,18347,f,tesla,2008,s,used,232.31513912286565
40,Laval,16322,m,toyota,1999,corrola,used,77.02332699971278
22,Saint John,8901,f,audi,2001,r8,used,367.0530508466558
24,Waterloo,13092,m,ford,2004,f150,used,166.20342006084238
45,Terrebonne,4051,m,gmc,2015,sierra,used,77.02332699971278
72,Nanaimo,5271,m,toyota,2019,camry,new,77.02332699971278
31,Strathcona County,14447,f,gmc,2019,yukon,new,67.93718216659151
39,Saint John,16171,m,toyota,2013,corrola,used,77.02332699971278
35,North Vancouver,10672,m,nissan,2011,micro,used,77.02332699971278
40,Prince George,1882,m,toyota,2003,corrola,used,74.1703166843609
21,London,19061,f,bmw,2017,m3,used,367.0530508466558
83,Saguenay,12907,m,chevy,2011,equinox,used,77.02332699971278
60,Coquitlam,22791,f,tesla,2005,3,used,143.13504606173606
82,London,7597,f,honda,2018,accord,used,67.93718216659151
43,Newmarket,18433,f,tesla,2005,s,used,144.49167987732156
32,Barrie,2254,m,honda,2016,accord,used,72.8136828687754
71,Sherbrooke,19189,f,chevy,2008,malibu,used,67.93718216659151
73,Kawartha Lakes,9615,f,audi,2000,r8,used,277.8729577855262
33,Fredericton,10485,f,mercedes,2001,g,used,276.5163239699407
45,Saint-Jerome,10441,f,chevy,2012,malibu,used,67.93718216659151
50,Welland,2445,f,acura,2008,rsx,used,141.6386695619697
42,Kelowna,23160,m,toyota,2005,corrola,used,77.02332699971278
84,Barrie,12963,f,mercedes,2012,g,used,276.5163239699407
47,St. Catharines,24719,f,tesla,2013,x,used,144.49167987732156
70,Langley,14438,f,chevy,2001,equinox,used,67.93718216659151
44,Grande Prairie,19888,f,bmw,2014,i8,used,276.5163239699407
28,Saint Catharines,19765,f,bmw,2018,i8,used,367.0530508466558
53,Mirabel,24549,m,chevy,2015,malibu,used,77.02332699971278
19,Blainville,7786,m,honda,2006,civic,used,164.84678624525688
50,St. Albert,19052,m,bmw,2016,m3,used,286.9591026186475
41,Sherbrooke,18599,f,chevy,2014,malibu,used,67.93718216659151
38,Greater Sudbury,2315,f,acura,2016,rsx,used,140.2820357463842
66,Cape Breton,17338,m,nissan,2001,mirano,used,75.66669318412728
78,Victoria,8200,m,ford,2010,focus,used,77.02332699971278
22,Delta,9839,m,gmc,2000,terrain,used,164.84678624525688
61,Saint Catharines,3985,m,bmw,1998,x5,used,286.9591026186475
77,Saanich,15866,m,acura,2014,mdx,used,153.57782471044285
63,Sarnia,21514,f,bmw,2015,i8,used,277.8729577855262
68,Laval,14722,m,tesla,2002,x,used,153.57782471044285
36,Trois-Rivieres,10304,m,bmw,1998,x5,used,286.9591026186475
58,Vaughan,8493,m,honda,1999,civic,used,77.02332699971278
31,Markham,19906,f,tesla,2008,3,used,144.49167987732156
61,Halton Hills,20404,m,honda,2009,civic,used,75.66669318412728
41,Kelowna,8693,f,honda,2016,civic,used,67.93718216659151
39,Whitby,6831,f,toyota,2002,camry,used,67.93718216659151
84,Quebec City,5734,m,tesla,2002,3,used,153.57782471044285
66,Markham,24642,m,gmc,2015,yukon,used,77.02332699971278
55,Barrie,13348,f,honda,2012,accord,used,66.58054835100602
61,Toronto,21759,m,tesla,2001,s,used,153.57782471044285
84,Peterborough,22210,f,ford,2016,explorer,used,67.93718216659151
67,Peterborough,24772,m,mercedes,2014,s,used,286.9591026186475
20,Markham,6973,f,tesla,2003,3,used,233.67177293845114
47,Fredericton,3721,f,mercedes,2008,c,used,276.5163239699407
26,Coquitlam,2174,f,ford,2000,focus,used,152.90763109678372
51,Markham,18849,m,gmc,1999,yukon,used,77.02332699971278
82,Kawartha Lakes,24022,f,mercedes,2017,c,used,277.8729577855262
32,Surrey,2011,f,ford,1999,explorer,used,65.08417185123962
27,Peterborough,12148,f,gmc,2002,sierra,used,157.1172752277211
68,Toronto,4763,f,ford,2002,f150,used,67.93718216659151
31,Wood Buffalo,24591,f,tesla,2016,s,used,144.49167987732156
40,Welland,7117,m,tesla,2003,s,used,153.57782471044285
28,Grande Prairie,22012,f,mercedes,1998,g,used,365.69641703107027
39,Clarington,7064,f,ford,2018,focus,used,66.58054835100602
76,Regina,15327,f,mercedes,2016,c,used,277.8729577855262
53,Halifax,9298,f,tesla,2017,3,used,143.13504606173606
71,Trois-Rivieres,7392,m,tesla,2018,x,used,153.57782471044285
44,Waterloo,20920,f,honda,1999,accord,used,67.93718216659151
57,Brossard,2798,m,acura,2018,rsx,used,149.36818057950546
49,St. Catharines,9158,m,bmw,2008,x5,used,286.9591026186475
22,Moncton,13456,f,toyota,2009,corrola,used,157.1172752277211
50,Richmond,21282,f,gmc,2001,yukon,used,67.93718216659151
57,Airdrie,12757,f,tesla,2006,3,used,143.13504606173606
74,Regina,14537,m,tesla,2013,x,used,153.57782471044285
37,Hamilton,5631,f,gmc,2001,yukon,used,66.58054835100602
54,Longueuil,23492,f,bmw,2011,x5,used,277.8729577855262
65,Burlington,16842,f,audi,2011,e-tron,used,276.5163239699407
79,St. Catharines,6164,m,mercedes,2006,g,used,286.9591026186475
69,Lethbridge,19672,m,mercedes,2013,s,used,286.9591026186475
60,Kitchener,3356,m,nissan,2012,micro,used,77.02332699971278
80,Saint-Jean-sur-Richelieu,21691,f,audi,2018,e-tron,used,277.8729577855262
20,Burlington,9577,f,chevy,2015,malibu,used,155.7606414121356
60,Norfolk County,14607,m,ford,2000,explorer,used,77.02332699971278
61,Nanaimo,8625,m,acura,2018,rsx,used,153.57782471044285
82,Gatineau,24310,m,honda,2003,civic,used,75.66669318412728
32,Sarnia,3089,m,nissan,2009,mirano,used,77.02332699971278
82,Windsor,2856,f,tesla,2018,x,used,141.6386695619697
60,Vancouver,1653,m,acura,2017,mdx,used,150.72481439509096
28,Nanaimo,21574,m,toyota,2001,camry,used,166.20342006084238
52,Saguenay,15398,f,ford,2011,explorer,used,67.93718216659151
53,Prince George,13151,f,bmw,2018,x5,used,277.8729577855262
68,Burlington,18988,f,tesla,2011,s,used,143.13504606173606
20,Quebec City,15596,m,nissan,2017,mirano,used,166.20342006084238
67,Longueuil,6469,m,chevy,2010,malibu,used,77.02332699971278
64,Chilliwack,13792,m,audi,2004,r8,used,285.602468803062
83,Cambridge,24745,m,tesla,2007,3,used,152.22119089485736
36,Saint Catharines,4013,f,chevy,1998,equinox,used,67.93718216659151
58,Ajax,8353,f,bmw,2002,x5,used,276.5163239699407
66,Nanaimo,13707,f,bmw,2004,m3,used,277.8729577855262
77,Ottawa,16215,f,bmw,2013,i8,used,277.8729577855262
42,Winnipeg,2342,m,acura,2017,rsx,used,150.72481439509096
27,Ajax,1767,f,mercedes,2017,c,used,362.8434067157184
34,St. Catharines,9749,f,ford,2011,focus,used,67.93718216659151
73,Newmarket,21872,f,honda,2002,accord,used,67.93718216659151
43,Victoria,8554,m,chevy,2014,equinox,used,77.02332699971278
42,Coquitlam,23317,f,honda,2000,accord,used,66.58054835100602
45,Barrie,11985,f,audi,2013,e-tron,used,276.5163239699407
70,Burlington,6745,m,ford,2000,focus,used,75.66669318412728
77,Ajax,3128,m,nissan,1999,mirano,used,75.66669318412728
82,Milton,17411,f,ford,2014,f150,used,67.93718216659151
31,Pickering,14784,m,mercedes,2008,g,used,286.9591026186475
84,Delta,22671,m,ford,2011,focus,used,75.66669318412728
43,Longueuil,12481,f,nissan,2012,micro,used,67.93718216659151
76,Vaughan,21142,f,toyota,2005,corrola,used,67.93718216659151
40,Moncton,3017,m,tesla,2015,s,used,153.57782471044285
36,Greater Sudbury,17123,f,nissan,2019,mirano,new,66.58054835100602
51,Medicine Hat,20435,m,ford,2018,f150,used,77.02332699971278
23,Surrey,12921,m,ford,2018,explorer,used,166.20342006084238
32,Saskatoon,20389,m,ford,2012,f150,used,77.02332699971278
19,Brossard,24375,m,chevy,2000,malibu,used,164.84678624525688
20,Red Deer,7879,f,honda,2016,accord,used,157.1172752277211
82,Trois-Rivieres,19594,m,audi,2000,e-tron,used,286.9591026186475
64,Ajax,14532,f,bmw,2017,x5,used,276.5163239699407
61,Winnipeg,6621,m,honda,2003,civic,used,77.02332699971278
28,Burnaby,15059,f,nissan,1999,micro,used,155.7606414121356
41,Cambridge,9330,f,ford,2019,explorer,new,66.58054835100602
49,Blainville,1408,m,acura,2005,mdx,used,149.36818057950546
35,Kawartha Lakes,1309,f,bmw,2004,x5,used,275.0199474701743
68,Calgary,13572,m,ford,2012,focus,used,75.66669318412728
19,Aurora,1941,m,gmc,2012,terrain,used,161.993775929905
41,Chilliwack,19665,f,ford,2002,f150,used,66.58054835100602
67,Prince George,17966,m,chevy,2007,equinox,used,77.02332699971278
45,Chatham-Kent,18951,f,gmc,2002,yukon,used,66.58054835100602
54,Regina,23686,m,honda,2016,civic,used,77.02332699971278
83,Chilliwack,3456,m,ford,2008,explorer,used,75.66669318412728
21,Kelowna,1624,m,honda,2008,accord,used,163.3504097454905
56,Vancouver,24569,f,nissan,2018,micro,used,67.93718216659151
39,North Vancouver,17693,m,ford,2017,explorer,used,77.02332699971278
73,Brantford,7212,f,mercedes,2019,g,new,276.5163239699407
77,Guelph,15078,m,acura,2012,rsx,used,152.22119089485736
27,Drummondville,14638,m,acura,2000,mdx,used,241.40128395598694
58,Delta,2897,f,tesla,2005,s,used,140.2820357463842
83,Kingston,10694,f,nissan,2017,mirano,used,67.93718216659151
18,Saint John,18327,f,bmw,2016,x5,used,367.0530508466558
60,Granby,18284,f,bmw,2015,m3,used,276.5163239699407
66,Medicine Hat,15395,f,acura,2017,rsx,used,144.49167987732156
80,Saint-Hyacinthe,24196,m,honda,2018,accord,used,77.02332699971278
41,Cape Breton,10374,m,mercedes,2004,c,used,285.602468803062
46,Pickering,5774,m,honda,2001,civic,used,77.02332699971278
81,Prince George,18305,f,toyota,2010,corrola,used,67.93718216659151
56,Burlington,7655,m,audi,2005,e-tron,used,285.602468803062
80,Aurora,20234,m,mercedes,2018,c,used,285.602468803062
57,Welland,4541,m,gmc,1999,terrain,used,77.02332699971278
58,Delta,19165,f,nissan,2003,mirano,used,66.58054835100602
43,Nanaimo,2437,f,chevy,2015,malibu,used,65.08417185123962
25,Saguenay,4200,m,gmc,2016,sierra,used,166.20342006084238
24,Abbotsford,15122,f,bmw,2019,x5,new,365.69641703107027
28,Caledon,24061,f,nissan,2000,mirano,used,155.7606414121356
72,Saint-Hyacinthe,13279,m,gmc,2014,terrain,used,77.02332699971278
61,New Westminster,5605,f,acura,2009,rsx,used,144.49167987732156
77,Kingston,16021,m,chevy,2016,equinox,used,77.02332699971278
64,Caledon,22785,f,acura,2013,mdx,used,143.13504606173606
57,Markham,18663,m,bmw,2006,m3,used,286.9591026186475
53,Peterborough,22617,m,acura,2003,rsx,used,153.57782471044285
51,New Westminster,14358,f,audi,2013,e-tron,used,277.8729577855262
79,Saint John,22542,f,honda,2007,civic,used,67.93718216659151
62,Saanich,16381,m,chevy,2007,malibu,used,77.02332699971278
22,Newmarket,4134,m,gmc,2002,yukon,used,166.20342006084238
72,Saint John,10350,m,chevy,1999,malibu,used,77.02332699971278
75,Gatineau,17505,f,gmc,2014,sierra,used,66.58054835100602
38,Saskatoon,24837,f,bmw,2014,m3,used,277.8729577855262
35,Trois-Rivieres,4408,m,acura,1999,mdx,used,153.57782471044285
36,Brossard,8541,m,ford,2008,f150,used,75.66669318412728
27,Saskatoon,9095,f,ford,2007,explorer,used,157.1172752277211
20,Guelph,22357,f,toyota,2014,camry,used,155.7606414121356
72,Wood Buffalo,8707,f,toyota,2010,camry,used,67.93718216659151
65,Newmarket,14340,m,honda,2002,accord,used,77.02332699971278
73,Chilliwack,9774,m,audi,2016,r8,used,285.602468803062
63,Aurora,11876,f,toyota,2014,camry,used,66.58054835100602
64,Caledon,17485,f,audi,2013,r8,used,276.5163239699407
50,Coquitlam,6113,f,mercedes,2004,s,used,276.5163239699407
84,Newmarket,14051,f,acura,2019,rsx,new,144.49167987732156
49,Oshawa,1362,m,toyota,2006,corrola,used,74.1703166843609
45,Fredericton,12597,m,audi,2006,r8,used,285.602468803062
30,Saint Albert,2313,m,honda,2014,civic,used,74.1703166843609
36,Ottawa,10373,f,gmc,2009,yukon,used,67.93718216659151
34,Sarnia,19401,f,chevy,2001,equinox,used,67.93718216659151
38,Saint John,5606,m,tesla,2009,3,used,153.57782471044285
55,Oakville,9554,m,nissan,2017,micro,used,77.02332699971278
53,Waterloo,19270,f,acura,2004,rsx,used,144.49167987732156
27,Aurora,4664,f,nissan,2011,micro,used,155.7606414121356
50,Gatineau,3147,f,tesla,2001,x,used,143.13504606173606
79,Longueuil,9630,f,ford,2009,focus,used,67.93718216659151
75,Burnaby,4860,m,acura,2016,mdx,used,152.22119089485736
70,Saanich,13327,m,tesla,1999,3,used,153.57782471044285
52,Thunder Bay,11182,m,nissan,2004,mirano,used,77.02332699971278
25,Langley,8741,m,nissan,1998,micro,used,166.20342006084238
36,Halifax,17259,f,toyota,2007,corrola,used,66.58054835100602
65,Saint Albert,15150,f,chevy,1998,malibu,used,67.93718216659151
37,St. Catharines,4383,f,gmc,2002,sierra,used,67.93718216659151
21,Whitby,3791,m,audi,2010,r8,used,376.13919567977706
43,Saint-Jean-sur-Richelieu,8583,f,tesla,2004,s,used,144.49167987732156
28,Longueuil,7458,f,nissan,2008,mirano,used,157.1172752277211
52,Richmond,9273,f,gmc,2010,yukon,used,67.93718216659151
18,Saanich,10120,m,mercedes,2005,g,used,376.13919567977706
18,Halton Hills,24241,f,toyota,2003,corrola,used,155.7606414121356
83,Vancouver,14984,f,acura,2010,rsx,used,144.49167987732156
24,Montreal,12621,m,acura,2016,mdx,used,242.75791777157244
48,Quebec City,15853,m,acura,2012,rsx,used,153.57782471044285
45,Langley,24958,f,chevy,2008,equinox,used,67.93718216659151
25,Oshawa,20664,f,bmw,2017,x5,used,367.0530508466558
57,Saint Albert,15634,f,mercedes,2017,s,used,277.8729577855262
25,Niagara Falls,22494,f,nissan,2007,mirano,used,157.1172752277211
47,Vaughan,10952,f,honda,2011,civic,used,67.93718216659151
52,Saguenay,14889,f,nissan,2012,mirano,used,67.93718216659151
29,Regina,10091,f,bmw,2015,x5,used,367.0530508466558
67,Repentigny,15805,m,tesla,2006,x,used,153.57782471044285
66,Delta,16550,f,chevy,2015,equinox,used,66.58054835100602
40,Coquitlam,22949,m,chevy,2010,equinox,used,75.66669318412728
58,Regina,15443,m,toyota,1998,camry,used,77.02332699971278
32,Medicine Hat,10087,f,chevy,2004,malibu,used,67.93718216659151
84,Strathcona County,18559,m,ford,2010,explorer,used,77.02332699971278
43,Red Deer,2934,m,mercedes,1998,g,used,284.1060923032956
18,Richmond Hill,5800,f,acura,2005,mdx,used,233.67177293845114
73,Caledon,12901,m,chevy,2007,malibu,used,75.66669318412728
63,Kingston,11892,f,tesla,2014,s,used,144.49167987732156
49,Saint Albert,10116,m,honda,2007,civic,used,77.02332699971278
75,Calgary,8677,m,ford,2001,focus,used,75.66669318412728
54,Newmarket,4429,f,chevy,2018,malibu,used,67.93718216659151
58,Burlington,20667,f,honda,2018,accord,used,66.58054835100602
83,Winnipeg,15846,m,acura,1998,rsx,used,153.57782471044285
23,Waterloo,22033,m,toyota,2011,corrola,used,166.20342006084238
68,Halifax,11310,f,audi,2019,e-tron,new,276.5163239699407
69,Laval,14290,f,chevy,2003,equinox,used,67.93718216659151
45,Vancouver,18097,f,mercedes,2008,g,used,277.8729577855262
61,Blainville,2291,f,gmc,2015,terrain,used,63.72753803565413
32,Sault Ste. Marie,22289,m,mercedes,2015,g,used,286.9591026186475
64,Belleville,2898,f,bmw,2014,i8,used,273.6633136545888
18,Maple Ridge,4342,m,chevy,2008,equinox,used,166.20342006084238
41,Sherbrooke,18879,m,nissan,2018,mirano,used,77.02332699971278
51,Fredericton,3454,m,acura,2002,mdx,used,152.22119089485736
49,North Vancouver,13584,f,toyota,2013,corrola,used,67.93718216659151
23,Trois-Rivieres,5662,m,honda,2003,civic,used,166.20342006084238
30,Thunder Bay,22956,m,audi,2007,e-tron,used,286.9591026186475
78,Pickering,8126,m,chevy,2014,malibu,used,77.02332699971278
35,Clarington,15183,m,mercedes,2006,s,used,285.602468803062
38,Kelowna,2155,f,mercedes,2014,s,used,275.0199474701743
58,Coquitlam,24868,f,audi,2017,r8,used,276.5163239699407
30,Brossard,15763,m,mercedes,2005,g,used,285.602468803062
45,Halifax,14993,f,gmc,2001,terrain,used,66.58054835100602
20,Saguenay,21918,f,bmw,2009,m3,used,367.0530508466558
57,Moncton,8733,m,honda,1999,accord,used,77.02332699971278
74,Niagara Falls,17323,f,tesla,2019,x,new,144.49167987732156
73,Ottawa,2005,m,toyota,2017,camry,used,74.1703166843609
61,Gatineau,4938,f,chevy,2018,malibu,used,66.58054835100602
80,Sarnia,11878,m,ford,2002,explorer,used,77.02332699971278
82,Hamilton,14275,m,audi,2008,r8,used,285.602468803062
78,Sault Ste. Marie,21837,m,bmw,2006,m3,used,286.9591026186475
42,Granby,4641,m,tesla,2011,3,used,152.22119089485736
58,North Vancouver,8112,m,bmw,1999,i8,used,286.9591026186475
63,Delta,8338,m,audi,2016,e-tron,used,285.602468803062
70,Belleville,15586,f,audi,2010,r8,used,276.5163239699407
71,Belleville,21925,f,audi,2014,r8,used,276.5163239699407
33,Montreal,4741,f,tesla,2002,s,used,144.49167987732156
79,Sault Ste. Marie,15955,m,honda,2011,accord,used,77.02332699971278
81,Medicine Hat,15184,m,chevy,2017,equinox,used,77.02332699971278
19,Brampton,3732,f,audi,2000,e-tron,used,365.69641703107027
37,Waterloo,7835,f,ford,2012,f150,used,67.93718216659151
78,Oakville,1909,m,audi,1998,e-tron,used,284.1060923032956
19,Mississauga,21223,f,honda,2017,accord,used,157.1172752277211
28,Sarnia,8150,f,audi,2005,r8,used,367.0530508466558
57,Kitchener,9004,f,ford,2016,explorer,used,67.93718216659151
18,Moncton,19204,f,bmw,2014,x5,used,367.0530508466558
26,Sherbrooke,9824,m,nissan,2010,micro,used,166.20342006084238
51,Saint-Hyacinthe,11464,f,ford,2002,f150,used,67.93718216659151
55,Mirabel,8192,m,bmw,2019,i8,new,286.9591026186475
56,Norfolk County,1861,m,chevy,2008,equinox,used,74.1703166843609
27,Belleville,16838,f,gmc,2018,sierra,used,155.7606414121356
78,Vaughan,18451,m,acura,1999,mdx,used,153.57782471044285
26,Markham,4863,m,mercedes,2006,c,used,376.13919567977706
70,Kamloops,24423,f,mercedes,2015,c,used,277.8729577855262
52,Richmond Hill,15947,f,nissan,2006,mirano,used,67.93718216659151
53,Saint-Jerome,7056,f,acura,2001,mdx,used,144.49167987732156
43,St. Catharines,2823,m,chevy,2004,malibu,used,74.1703166843609
70,North Vancouver,18216,f,chevy,2014,equinox,used,67.93718216659151
55,Waterloo,24946,m,chevy,2011,malibu,used,77.02332699971278
64,Cape Breton,3741,f,toyota,2015,corrola,used,66.58054835100602
48,Repentigny,22650,f,acura,2005,rsx,used,144.49167987732156
35,Halifax,23220,f,tesla,2000,s,used,143.13504606173606
39,Repentigny,19891,f,gmc,2009,terrain,used,67.93718216659151
78,Markham,7166,f,nissan,2019,micro,new,67.93718216659151
50,Toronto,4779,f,toyota,2010,corrola,used,67.93718216659151
54,Brampton,21179,f,mercedes,2009,g,used,276.5163239699407
42,Cambridge,11067,m,mercedes,2007,c,used,285.602468803062
83,Medicine Hat,15127,f,toyota,1999,camry,used,67.93718216659151
44,Burnaby,7554,f,honda,2019,civic,new,66.58054835100602
24,Regina,8970,m,acura,2007,rsx,used,242.75791777157244
18,Medicine Hat,13453,m,ford,2009,explorer,used,166.20342006084238
52,Richmond,4001,f,toyota,2016,corrola,used,67.93718216659151
59,North Vancouver,18830,m,chevy,2006,equinox,used,77.02332699971278
50,Chilliwack,17135,f,tesla,2015,s,used,143.13504606173606
81,Newmarket,17667,f,mercedes,2004,c,used,277.8729577855262
43,Kitchener,11183,m,toyota,2015,camry,used,77.02332699971278
55,Richmond,17546,m,mercedes,1999,c,used,286.9591026186475
81,Burnaby,6801,f,toyota,2014,corrola,used,66.58054835100602
75,Abbotsford,12031,m,audi,2001,e-tron,used,285.602468803062
24,St. John,20188,m,mercedes,2016,g,used,376.13919567977706
77,Maple Ridge,20348,f,bmw,2014,x5,used,277.8729577855262
33,Brossard,3738,m,chevy,2013,equinox,used,75.66669318412728
77,Thunder Bay,22336,m,audi,2002,e-tron,used,286.9591026186475
74,Milton,4030,m,ford,2014,f150,used,77.02332699971278
19,Niagara Falls,20323,f,audi,2016,r8,used,367.0530508466558
46,Saint John,7964,f,bmw,2004,m3,used,277.8729577855262
69,Kitchener,3698,m,nissan,2005,mirano,used,77.02332699971278
33,Regina,24650,f,tesla,2014,x,used,144.49167987732156
84,Hamilton,14631,m,toyota,2010,corrola,used,75.66669318412728
73,Burlington,11842,f,nissan,2007,micro,used,66.58054835100602
