age,city,dist,gender,make,year,model,new_used,quote
72,Saanich,2334,m,chevy,2007,malibu,used,220.8627971530121
48,Chatham-Kent,2141,m,mercedes,1998,g,used,124.89278565843756
72,Sarnia,7095,f,gmc,2012,yukon,used,406.42873555540154
62,Kamloops,4357,f,toyota,2007,camry,used,406.42873555540154
20,North Vancouver,11844,f,audi,2001,r8,used,442.1710271887285
24,Saskatoon,16261,f,chevy,2010,equinox,used,415.39403846215185
35,Longueuil,14930,f,honda,2011,accord,used,406.42873555540154
59,Blainville,16837,m,tesla,2000,s,used,297.24116610250104
51,Hamilton,24026,f,honda,2018,civic,used,283.6817353342503
50,Newmarket,15674,f,mercedes,2011,c,used,433.20572428197823
32,Terrebonne,13893,f,ford,2002,f150,used,406.42873555540154
51,Toronto,3422,f,toyota,2019,camry,new,406.42873555540154
84,Kelowna,12718,f,ford,2009,f150,used,406.42873555540154
39,Lethbridge,4721,f,mercedes,1999,c,used,433.20572428197823
70,Saint-Hyacinthe,21677,m,gmc,2015,sierra,used,409.1951899571895
60,Port Coquitlam,20135,m,honda,2011,accord,used,409.1951899571895
31,Markham,7740,f,nissan,2005,mirano,used,406.42873555540154
23,Regina,13062,m,honda,1999,accord,used,418.16049286393974
76,Sherbrooke,5049,m,audi,2003,r8,used,435.9721786837661
43,Caledon,6162,m,bmw,2010,i8,used,313.2251784626149
20,Quebec City,21675,m,acura,2018,rsx,used,428.95346923040256
42,Longueuil,13515,f,honda,2012,civic,used,406.42873555540154
42,St. Albert,1606,m,audi,2008,e-tron,used,247.6397858795888
49,Sarnia,22912,m,bmw,2010,i8,used,435.9721786837661
18,Victoria,7501,m,nissan,2015,micro,used,418.16049286393974
31,St. Catharines,10383,m,audi,2011,e-tron,used,435.9721786837661
65,Delta,16478,f,nissan,2013,mirano,used,283.6817353342503
75,Fredericton,6080,f,nissan,2001,micro,used,283.6817353342503
41,Port Coquitlam,2589,f,chevy,2005,malibu,used,218.09634275122417
61,Burnaby,4045,f,bmw,2005,x5,used,310.45872406082697
83,Welland,15041,m,tesla,1998,s,used,419.98816632365237
32,Mirabel,24497,f,acura,2014,rsx,used,417.2217119218644
31,North Vancouver,20786,m,tesla,2017,3,used,419.98816632365237
56,Burlington,3626,f,audi,2012,e-tron,used,310.45872406082697
42,Kawartha Lakes,9905,m,gmc,2010,sierra,used,409.1951899571895
83,Ajax,19682,f,bmw,2016,m3,used,310.45872406082697
22,Kamloops,11540,m,toyota,2005,corrola,used,418.16049286393974
57,Welland,12809,m,toyota,1999,corrola,used,409.1951899571895
25,Calgary,8029,m,audi,2005,e-tron,used,322.19048136936516
68,Vancouver,2980,f,ford,2010,focus,used,218.09634275122417
57,Cambridge,10221,f,chevy,2018,malibu,used,283.6817353342503
29,Thunder Bay,22153,m,mercedes,2017,c,used,444.9374815905164
24,Norfolk County,9628,m,tesla,1998,s,used,428.95346923040256
46,New Westminster,9083,m,tesla,2018,s,used,419.98816632365237
49,Richmond Hill,17085,f,gmc,2004,sierra,used,406.42873555540154
59,Saint Catharines,15275,f,toyota,1999,corrola,used,406.42873555540154
61,Maple Ridge,3228,f,gmc,2010,sierra,used,406.42873555540154
42,Prince George,22481,f,tesla,2014,3,used,417.2217119218644
32,Drummondville,11968,f,tesla,2005,s,used,294.47471170071316
58,Saguenay,7302,m,bmw,2009,x5,used,435.9721786837661
70,St. Albert,20145,f,audi,2007,r8,used,433.20572428197823
51,Prince George,15113,m,ford,2004,f150,used,409.1951899571895
34,Saanich,17612,f,honda,2018,accord,used,406.42873555540154
40,Guelph,12335,m,bmw,2011,x5,used,313.2251784626149
73,Oakville,16294,m,audi,2010,e-tron,used,435.9721786837661
25,Newmarket,1760,f,bmw,2002,x5,used,253.83863438455117
58,Brossard,15192,f,nissan,2019,mirano,new,283.6817353342503
68,Toronto,21898,f,mercedes,2019,g,new,433.20572428197823
21,Burnaby,18471,f,ford,2008,explorer,used,292.64703824100053
23,Oakville,24197,m,honda,2018,accord,used,418.16049286393974
66,Coquitlam,8355,m,gmc,2011,terrain,used,286.44818973603816
41,Airdrie,11737,m,ford,1999,explorer,used,286.44818973603816
62,Pickering,15413,m,ford,2009,focus,used,409.1951899571895
61,North Vancouver,1914,m,audi,2009,e-tron,used,247.6397858795888
41,Saint Catharines,10473,f,tesla,2000,3,used,417.2217119218644
21,Sherbrooke,22208,m,gmc,2004,sierra,used,418.16049286393974
28,Saint Catharines,21104,f,audi,2019,e-tron,new,442.1710271887285
70,Calgary,12533,f,bmw,2007,m3,used,310.45872406082697
28,Vancouver,10836,m,ford,2015,explorer,used,418.16049286393974
44,Saint John,21174,f,tesla,2004,x,used,417.2217119218644
60,Chilliwack,14961,m,chevy,2007,malibu,used,286.44818973603816
62,Langley,21030,f,acura,2010,rsx,used,417.2217119218644
53,Calgary,21741,m,ford,2018,f150,used,286.44818973603816
53,Burlington,15091,m,mercedes,2015,g,used,313.2251784626149
34,Sault Ste. Marie,3092,m,toyota,2006,camry,used,409.1951899571895
83,Kelowna,3972,f,ford,2014,focus,used,406.42873555540154
27,Welland,1595,f,mercedes,2010,c,used,253.83863438455117
38,Trois-Rivieres,18208,m,acura,2010,rsx,used,419.98816632365237
56,Medicine Hat,13355,f,ford,2000,f150,used,406.42873555540154
40,Whitby,3054,f,chevy,2008,malibu,used,406.42873555540154
44,Pickering,10732,m,acura,1998,rsx,used,419.98816632365237
58,Kingston,4672,m,honda,2012,accord,used,409.1951899571895
58,St. Catharines,10367,m,gmc,2018,sierra,used,409.1951899571895
26,Kitchener,20519,m,nissan,2018,micro,used,418.16049286393974
28,Thunder Bay,3235,f,gmc,1999,yukon,used,415.39403846215185
62,Kitchener,21355,f,tesla,2003,3,used,417.2217119218644
76,St. Catharines,21880,f,acura,2014,mdx,used,417.2217119218644
68,Chilliwack,13721,f,tesla,2017,3,used,294.47471170071316
83,New Westminster,14551,f,mercedes,2003,g,used,433.20572428197823
49,Kawartha Lakes,2017,f,chevy,2007,malibu,used,218.09634275122417
66,St. John,1917,m,acura,2004,mdx,used,231.655773519475
62,St. Catharines,17129,m,honda,1998,civic,used,409.1951899571895
77,Montreal,15912,f,mercedes,2017,c,used,433.20572428197823
56,Richmond Hill,14282,f,bmw,2018,m3,used,433.20572428197823
31,Chilliwack,16456,f,chevy,2014,malibu,used,283.6817353342503
84,Edmonton,10458,m,bmw,2015,i8,used,313.2251784626149
23,Greater Sudbury,15436,f,bmw,2016,x5,used,319.4240269675772
81,North Vancouver,6566,m,acura,1998,rsx,used,419.98816632365237
60,Mississauga,16250,f,gmc,1999,sierra,used,406.42873555540154
84,Winnipeg,18337,m,mercedes,2015,g,used,435.9721786837661
64,Surrey,13311,f,toyota,2000,camry,used,406.42873555540154
43,Clarington,8464,f,mercedes,2017,c,used,310.45872406082697
38,Aurora,15516,f,tesla,2019,s,new,294.47471170071316
78,Waterloo,13046,f,toyota,1998,corrola,used,406.42873555540154
29,Moncton,14360,m,tesla,2005,3,used,428.95346923040256
39,Langley,18343,f,mercedes,2016,c,used,433.20572428197823
50,Hamilton,16016,m,audi,2013,e-tron,used,313.2251784626149
70,Sherbrooke,11928,f,bmw,2002,x5,used,433.20572428197823
58,Montreal,21961,f,tesla,2000,x,used,417.2217119218644
78,Sault Ste. Marie,6402,m,nissan,2010,micro,used,409.1951899571895
32,Nanaimo,12030,m,acura,2010,mdx,used,419.98816632365237
42,Sault Ste. Marie,14630,f,bmw,2014,x5,used,433.20572428197823
49,Wood Buffalo,8848,f,mercedes,2001,c,used,433.20572428197823
51,Delta,4203,m,toyota,2015,camry,used,286.44818973603816
18,Chilliwack,12435,m,nissan,2014,mirano,used,295.41349264278847
75,Kelowna,15454,m,bmw,2011,i8,used,435.9721786837661
70,North Bay,3401,f,chevy,2000,equinox,used,406.42873555540154
54,Drummondville,1640,f,nissan,1999,micro,used,95.34934253007293
67,Winnipeg,5387,f,nissan,1999,mirano,used,406.42873555540154
83,Wood Buffalo,19892,f,tesla,2003,x,used,417.2217119218644
46,Vaughan,14143,m,tesla,1998,3,used,419.98816632365237
76,Delta,10773,m,nissan,2003,micro,used,286.44818973603816
23,Chatham-Kent,8681,f,tesla,2018,s,used,303.4400146074634
47,Drummondville,20464,m,mercedes,2019,c,new,313.2251784626149
75,Fredericton,3357,m,honda,2017,civic,used,286.44818973603816
37,Kamloops,23854,m,audi,2014,e-tron,used,435.9721786837661
69,Barrie,12073,m,mercedes,2008,s,used,313.2251784626149
36,Toronto,11347,f,acura,1998,mdx,used,417.2217119218644
83,Saint-Hyacinthe,15641,m,tesla,1998,3,used,419.98816632365237
65,Ajax,10273,m,bmw,2014,i8,used,313.2251784626149
72,Grande Prairie,5742,f,chevy,2006,equinox,used,283.6817353342503
84,Brossard,1457,m,audi,2018,e-tron,used,124.89278565843756
76,Strathcona County,20723,m,ford,2001,f150,used,409.1951899571895
59,Maple Ridge,14270,m,chevy,2000,equinox,used,409.1951899571895
39,Newmarket,21420,m,toyota,2010,camry,used,409.1951899571895
61,Whitby,3876,f,nissan,2004,mirano,used,406.42873555540154
71,Clarington,17548,m,honda,2002,civic,used,286.44818973603816
44,Maple Ridge,10596,m,ford,2014,focus,used,409.1951899571895
28,St. Albert,1563,m,chevy,2018,malibu,used,229.8281000597624
40,Welland,19181,f,nissan,2009,mirano,used,406.42873555540154
19,Waterloo,18001,f,ford,2010,f150,used,415.39403846215185
21,Halifax,14780,f,acura,2016,rsx,used,303.4400146074634
69,Norfolk County,5016,m,toyota,2006,camry,used,409.1951899571895
42,Chatham-Kent,24210,m,toyota,2001,corrola,used,286.44818973603816
30,Lethbridge,4951,m,gmc,2003,terrain,used,409.1951899571895
23,Vaughan,20586,m,bmw,2006,m3,used,444.9374815905164
55,Vaughan,11516,m,bmw,2009,i8,used,435.9721786837661
58,Niagara Falls,1786,f,tesla,2008,s,used,228.88931911768705
68,Saguenay,9465,m,acura,2007,rsx,used,419.98816632365237
70,Gatineau,10417,f,tesla,1999,3,used,294.47471170071316
84,Toronto,23045,f,tesla,2013,x,used,417.2217119218644
83,Strathcona County,16218,m,toyota,2003,corrola,used,409.1951899571895
46,Repentigny,16053,m,chevy,2002,equinox,used,409.1951899571895
19,Toronto,20151,m,ford,2015,focus,used,418.16049286393974
28,Oakville,18119,m,bmw,2008,x5,used,444.9374815905164
71,Airdrie,20394,m,mercedes,2003,g,used,313.2251784626149
24,Richmond Hill,7559,f,nissan,2002,mirano,used,415.39403846215185
73,North Vancouver,18497,m,audi,2019,r8,new,435.9721786837661
39,St. John,5686,f,ford,2010,f150,used,406.42873555540154
30,St. Albert,13204,m,bmw,2010,i8,used,435.9721786837661
59,Lethbridge,11509,m,gmc,2003,yukon,used,409.1951899571895
47,Red Deer,20636,f,audi,2019,e-tron,new,433.20572428197823
61,Sault Ste. Marie,20018,m,mercedes,2019,s,new,435.9721786837661
29,Abbotsford,21617,f,ford,2011,focus,used,292.64703824100053
63,Caledon,22911,f,gmc,2006,terrain,used,283.6817353342503
25,Richmond,10230,f,acura,2009,rsx,used,426.1870148286146
20,Brossard,9399,f,acura,2001,rsx,used,303.4400146074634
38,Belleville,16140,f,honda,2007,civic,used,283.6817353342503
22,Montreal,15689,f,acura,2006,mdx,used,426.1870148286146
46,Mississauga,18853,f,toyota,2004,corrola,used,406.42873555540154
26,Trois-Rivieres,4734,f,chevy,2019,equinox,new,415.39403846215185
57,Peterborough,1691,f,audi,2012,e-tron,used,244.8733314778009
45,Brossard,5429,m,tesla,2000,x,used,297.24116610250104
56,Cape Breton,22578,m,chevy,2008,equinox,used,286.44818973603816
69,Oakville,20269,m,audi,2006,e-tron,used,435.9721786837661
68,Chatham-Kent,3538,m,nissan,2008,mirano,used,286.44818973603816
28,Welland,19147,f,tesla,2006,s,used,426.1870148286146
23,Richmond,23457,f,toyota,2011,corrola,used,415.39403846215185
46,Repentigny,18987,f,honda,2019,accord,new,406.42873555540154
71,Greater Sudbury,23999,m,ford,2008,explorer,used,286.44818973603816
82,Granby,12137,m,acura,2013,rsx,used,297.24116610250104
81,Whitby,2296,f,acura,2009,mdx,used,228.88931911768705
68,Saint John,8335,m,audi,2013,e-tron,used,435.9721786837661
77,Lethbridge,6805,f,acura,2002,rsx,used,417.2217119218644
45,Thunder Bay,13319,m,acura,2006,rsx,used,419.98816632365237
57,Toronto,8029,f,tesla,2005,s,used,417.2217119218644
24,Saint-Hyacinthe,1723,m,mercedes,2003,c,used,256.6050887863391
33,Whitby,11372,f,audi,2016,r8,used,433.20572428197823
84,Regina,21685,f,mercedes,2018,c,used,433.20572428197823
64,Halifax,14886,f,honda,2005,accord,used,283.6817353342503
68,Ajax,16937,m,tesla,2003,s,used,297.24116610250104
48,Halifax,12915,f,toyota,2011,camry,used,283.6817353342503
53,London,18500,m,gmc,2017,yukon,used,409.1951899571895
23,Trois-Rivieres,2778,f,gmc,2007,sierra,used,227.06164565797448
39,Sault Ste. Marie,9977,m,acura,2011,mdx,used,419.98816632365237
43,Fredericton,16552,f,bmw,2013,i8,used,310.45872406082697
71,Peterborough,23209,f,nissan,2004,mirano,used,406.42873555540154
63,Coquitlam,18910,f,gmc,2009,terrain,used,283.6817353342503
75,Welland,11866,f,tesla,1998,x,used,417.2217119218644
34,Brantford,5499,f,acura,2004,rsx,used,294.47471170071316
73,Kawartha Lakes,23968,m,bmw,2004,m3,used,435.9721786837661
68,Saint-Jean-sur-Richelieu,5614,m,toyota,2001,corrola,used,409.1951899571895
31,Sault Ste. Marie,14977,m,chevy,2001,malibu,used,409.1951899571895
60,Niagara Falls,22234,m,audi,2001,e-tron,used,435.9721786837661
22,Saint-Jean-sur-Richelieu,1376,m,honda,1998,accord,used,229.8281000597624
19,Caledon,7756,f,audi,2008,e-tron,used,319.4240269675772
43,Sarnia,2625,m,audi,1999,e-tron,used,247.6397858795888
47,Montreal,14477,m,nissan,2019,mirano,new,409.1951899571895
72,Winnipeg,19838,m,tesla,2015,s,used,419.98816632365237
51,Niagara Falls,2965,f,chevy,2006,equinox,used,218.09634275122417
39,Maple Ridge,19496,m,ford,2015,explorer,used,409.1951899571895
30,Regina,9096,f,audi,2015,e-tron,used,433.20572428197823
30,Cape Breton,13063,m,acura,2004,rsx,used,297.24116610250104
39,Richmond Hill,17990,m,chevy,2004,malibu,used,409.1951899571895
60,Guelph,7151,m,ford,2002,f150,used,286.44818973603816
48,North Vancouver,20489,m,ford,2002,focus,used,409.1951899571895
55,Mirabel,8274,f,mercedes,2005,g,used,433.20572428197823
49,Burnaby,10207,f,bmw,2017,i8,used,310.45872406082697
63,Saskatoon,2965,f,ford,2008,f150,used,218.09634275122417
43,Brossard,23585,f,toyota,1998,corrola,used,283.6817353342503
39,Richmond,16461,m,ford,2008,explorer,used,409.1951899571895
31,Airdrie,3115,f,gmc,1999,yukon,used,283.6817353342503
31,Maple Ridge,20656,f,nissan,2019,micro,new,406.42873555540154
75,St. John,23816,m,gmc,2012,sierra,used,409.1951899571895
61,Pickering,23060,f,nissan,1999,mirano,used,406.42873555540154
79,Saskatoon,13564,m,toyota,2015,camry,used,409.1951899571895
35,Saint Catharines,24216,f,honda,2004,civic,used,406.42873555540154
25,Red Deer,13102,f,toyota,2015,camry,used,415.39403846215185
54,Strathcona County,8954,f,audi,2001,e-tron,used,433.20572428197823
34,Aurora,16215,m,acura,2014,mdx,used,297.24116610250104
67,Saanich,20228,m,toyota,2006,corrola,used,409.1951899571895
77,Montreal,11880,f,gmc,2017,sierra,used,406.42873555540154
40,Montreal,21535,f,toyota,2002,camry,used,406.42873555540154
84,Vancouver,19922,m,chevy,2013,malibu,used,409.1951899571895
78,Regina,9792,f,toyota,2014,corrola,used,406.42873555540154
44,Kelowna,21311,m,bmw,2018,x5,used,435.9721786837661
53,Edmonton,21880,f,gmc,2018,yukon,used,283.6817353342503
80,Grande Prairie,13780,f,chevy,2012,malibu,used,283.6817353342503
23,Saskatoon,3895,m,acura,2004,mdx,used,428.95346923040256
25,Halton Hills,7987,f,toyota,2016,corrola,used,292.64703824100053
68,Pickering,11664,f,chevy,2011,equinox,used,406.42873555540154
41,Abbotsford,8822,f,ford,2000,explorer,used,283.6817353342503
24,Halifax,4750,f,mercedes,2006,c,used,319.4240269675772
60,Blainville,3166,m,toyota,2013,camry,used,286.44818973603816
67,Sarnia,9930,f,chevy,2017,equinox,used,406.42873555540154
50,Burlington,6260,f,bmw,1999,x5,used,310.45872406082697
38,Richmond,19436,m,ford,2004,explorer,used,409.1951899571895
31,Moncton,4723,f,chevy,2012,malibu,used,406.42873555540154
27,Sault Ste. Marie,10290,f,chevy,2017,malibu,used,415.39403846215185
66,North Vancouver,7361,m,chevy,2012,equinox,used,409.1951899571895
62,Burnaby,2755,f,nissan,2010,micro,used,95.34934253007293
36,Maple Ridge,20821,m,acura,2016,rsx,used,419.98816632365237
67,Brossard,7934,f,honda,2009,accord,used,283.6817353342503
74,Airdrie,21741,m,gmc,1998,yukon,used,286.44818973603816
39,Gatineau,23521,m,tesla,2001,x,used,297.24116610250104
60,Brampton,18178,m,tesla,2010,s,used,297.24116610250104
68,Gatineau,16726,m,bmw,2016,m3,used,313.2251784626149
57,Halifax,4343,f,audi,1998,e-tron,used,310.45872406082697
54,Regina,1796,m,gmc,2007,terrain,used,220.8627971530121
34,North Bay,10369,m,mercedes,2014,g,used,435.9721786837661
51,Pickering,17740,f,toyota,2011,corrola,used,406.42873555540154
47,Halifax,18270,f,bmw,2008,x5,used,310.45872406082697
51,Regina,24258,f,gmc,2013,yukon,used,406.42873555540154
63,Granby,17957,f,bmw,2017,x5,used,310.45872406082697
66,Regina,20383,f,chevy,2015,malibu,used,406.42873555540154
84,Kelowna,16323,m,nissan,2016,mirano,used,409.1951899571895
43,Barrie,11310,m,gmc,2000,sierra,used,286.44818973603816
62,St. John,8192,f,audi,2004,e-tron,used,433.20572428197823
52,Whitby,24817,f,nissan,2012,mirano,used,406.42873555540154
68,Blainville,9238,m,tesla,2002,x,used,297.24116610250104
50,Quebec City,7732,f,audi,2018,e-tron,used,433.20572428197823
31,Welland,21754,f,acura,2012,rsx,used,417.2217119218644
52,Halifax,5055,m,ford,2000,focus,used,286.44818973603816
42,New Westminster,4714,m,tesla,1999,s,used,419.98816632365237
60,Sherbrooke,20041,m,tesla,2004,3,used,419.98816632365237
50,Belleville,16803,m,ford,2018,focus,used,286.44818973603816
39,Mirabel,3367,m,gmc,2011,yukon,used,409.1951899571895
60,Greater Sudbury,7196,m,toyota,2011,corrola,used,286.44818973603816
48,Coquitlam,4694,m,gmc,2014,yukon,used,286.44818973603816
74,Brossard,1445,m,ford,1998,explorer,used,98.11579693186086
20,Welland,9786,f,ford,2013,focus,used,415.39403846215185
31,Winnipeg,3762,f,toyota,2009,camry,used,406.42873555540154
84,Airdrie,21102,m,chevy,2017,equinox,used,286.44818973603816
45,Pickering,3916,m,toyota,2000,corrola,used,409.1951899571895
57,Windsor,9884,m,mercedes,2002,s,used,435.9721786837661
69,Lethbridge,19670,m,chevy,2002,equinox,used,409.1951899571895
49,Grande Prairie,14538,m,bmw,2003,i8,used,313.2251784626149
73,Whitby,4841,m,bmw,2007,i8,used,435.9721786837661
30,Calgary,14007,f,toyota,2006,camry,used,283.6817353342503
42,Cape Breton,12827,m,acura,2017,rsx,used,297.24116610250104
37,Vancouver,18019,m,acura,2018,mdx,used,419.98816632365237
57,Sarnia,19190,f,gmc,2000,sierra,used,406.42873555540154
23,Ajax,24201,m,gmc,2002,yukon,used,295.41349264278847
32,Abbotsford,14044,m,audi,2008,e-tron,used,313.2251784626149
66,Longueuil,17324,m,mercedes,2001,c,used,435.9721786837661
38,Red Deer,16990,f,audi,2015,r8,used,433.20572428197823
21,Oakville,11641,f,acura,1998,mdx,used,426.1870148286146
63,St. John,6471,m,audi,2019,r8,new,435.9721786837661
46,Guelph,9651,m,audi,2002,e-tron,used,313.2251784626149
31,Quebec City,16776,m,bmw,2009,m3,used,435.9721786837661
36,Chatham-Kent,10856,m,bmw,2017,m3,used,313.2251784626149
78,Mississauga,18573,f,honda,2017,accord,used,406.42873555540154
74,Burlington,2049,m,bmw,2019,x5,new,124.89278565843756
53,Milton,4423,m,ford,2010,explorer,used,409.1951899571895
23,Norfolk County,13597,m,gmc,1998,sierra,used,418.16049286393974
53,Norfolk County,1819,f,gmc,2001,sierra,used,218.09634275122417
81,Burnaby,23933,m,bmw,2013,m3,used,313.2251784626149
22,Peterborough,9951,f,acura,2014,mdx,used,426.1870148286146
70,Gatineau,6690,m,nissan,1998,mirano,used,286.44818973603816
49,Pickering,1811,m,tesla,2015,s,used,231.655773519475
24,Saguenay,11738,f,tesla,2000,s,used,426.1870148286146
72,Markham,19763,m,audi,2009,e-tron,used,435.9721786837661
30,Ajax,13147,f,chevy,2007,malibu,used,283.6817353342503
38,Airdrie,11776,f,ford,2018,f150,used,283.6817353342503
28,Toronto,9190,m,gmc,2006,yukon,used,418.16049286393974
49,Greater Sudbury,12198,f,ford,1999,f150,used,283.6817353342503
42,Langley,14860,m,gmc,2019,yukon,new,409.1951899571895
41,Prince George,6696,m,ford,2000,explorer,used,409.1951899571895
65,Maple Ridge,12276,m,honda,2006,civic,used,409.1951899571895
83,Clarington,9234,m,gmc,1998,sierra,used,286.44818973603816
78,Saint John,11859,f,gmc,2005,yukon,used,406.42873555540154
74,St. Catharines,3669,f,honda,2011,accord,used,406.42873555540154
52,Kamloops,6447,f,nissan,2018,mirano,used,406.42873555540154
74,St. Albert,19497,m,mercedes,2006,g,used,435.9721786837661
58,Moncton,9357,m,acura,1999,mdx,used,419.98816632365237
29,Toronto,9166,m,acura,2015,mdx,used,428.95346923040256
44,Pickering,6973,m,gmc,2002,terrain,used,409.1951899571895
81,Toronto,17389,m,mercedes,2007,c,used,435.9721786837661
68,Oakville,1548,f,chevy,2017,malibu,used,218.09634275122417
50,Kawartha Lakes,23629,f,bmw,2001,m3,used,433.20572428197823
84,Aurora,19649,f,acura,2000,rsx,used,294.47471170071316
25,Cambridge,6276,f,audi,2019,e-tron,new,319.4240269675772
75,Strathcona County,21732,f,mercedes,2008,g,used,433.20572428197823
51,Newmarket,4399,m,ford,2017,focus,used,409.1951899571895
20,Cambridge,16501,f,ford,2015,f150,used,292.64703824100053
51,Moncton,23168,f,tesla,2019,s,new,417.2217119218644
83,Grande Prairie,6604,m,bmw,1998,x5,used,313.2251784626149
72,Saguenay,8109,m,bmw,2018,m3,used,435.9721786837661
39,North Bay,24174,m,toyota,2012,camry,used,409.1951899571895
38,St. John,11637,f,ford,2005,explorer,used,406.42873555540154
20,Regina,11340,m,ford,2015,focus,used,418.16049286393974
57,Laval,3949,m,gmc,1999,yukon,used,409.1951899571895
20,Mirabel,22472,m,audi,1998,e-tron,used,444.9374815905164
50,Blainville,14283,f,gmc,2014,yukon,used,283.6817353342503
54,Ottawa,16540,f,nissan,2007,mirano,used,406.42873555540154
23,Clarington,11683,f,tesla,2006,s,used,303.4400146074634
37,Saskatoon,5376,m,chevy,2012,malibu,used,409.1951899571895
29,Cape Breton,15821,f,toyota,2015,corrola,used,292.64703824100053
83,Coquitlam,2229,f,toyota,2001,corrola,used,95.34934253007293
40,Airdrie,11353,m,gmc,2011,yukon,used,286.44818973603816
51,Waterloo,11363,f,nissan,2005,micro,used,406.42873555540154
83,Greater Sudbury,10653,m,bmw,2005,i8,used,313.2251784626149
68,Repentigny,5035,m,acura,2002,rsx,used,419.98816632365237
59,Saint Catharines,2963,f,chevy,2017,malibu,used,218.09634275122417
35,Trois-Rivieres,7148,f,mercedes,2016,g,used,433.20572428197823
76,Richmond Hill,6358,f,bmw,2014,i8,used,433.20572428197823
68,Langley,10912,f,mercedes,2004,s,used,433.20572428197823
49,Kamloops,21886,m,ford,2005,f150,used,409.1951899571895
48,Burlington,20785,m,ford,2011,focus,used,286.44818973603816
25,Pickering,3659,m,honda,2016,civic,used,418.16049286393974
20,Barrie,4520,f,chevy,2000,malibu,used,292.64703824100053
51,Saint-Jerome,5848,f,toyota,2016,corrola,used,406.42873555540154
75,Burnaby,3865,f,bmw,2018,i8,used,310.45872406082697
18,Saskatoon,24683,f,bmw,2017,i8,used,442.1710271887285
31,Fredericton,9894,f,bmw,1999,m3,used,310.45872406082697
41,Prince George,6744,f,audi,2016,r8,used,433.20572428197823
62,Coquitlam,3867,f,mercedes,2017,s,used,310.45872406082697
56,Guelph,11510,f,tesla,2013,x,used,294.47471170071316
53,London,11450,f,honda,2011,civic,used,406.42873555540154
36,Whitby,11729,m,ford,2012,f150,used,409.1951899571895
62,Vancouver,8747,m,chevy,2006,malibu,used,409.1951899571895
67,Welland,14741,f,honda,2016,accord,used,406.42873555540154
27,Maple Ridge,12904,m,audi,2003,r8,used,444.9374815905164
57,Oakville,8446,f,mercedes,2007,g,used,433.20572428197823
47,Clarington,18984,f,ford,2005,f150,used,283.6817353342503
60,North Vancouver,24489,f,gmc,2001,yukon,used,406.42873555540154
57,Vancouver,16578,f,acura,2008,rsx,used,417.2217119218644
80,Trois-Rivieres,5433,f,mercedes,2018,g,used,433.20572428197823
41,Gatineau,7449,f,nissan,2007,micro,used,283.6817353342503
49,Newmarket,21796,m,tesla,2007,x,used,419.98816632365237
43,Drummondville,13624,m,bmw,2018,x5,used,313.2251784626149
32,London,24291,m,chevy,2006,equinox,used,409.1951899571895
26,Langley,13007,m,bmw,2019,m3,new,444.9374815905164
61,Sault Ste. Marie,21152,f,honda,2014,accord,used,406.42873555540154
25,Fredericton,12554,f,acura,2002,mdx,used,303.4400146074634
34,Lethbridge,3516,m,mercedes,2009,c,used,435.9721786837661
48,Ajax,13412,m,honda,2005,accord,used,286.44818973603816
64,Kamloops,7821,m,toyota,2015,camry,used,409.1951899571895
50,Airdrie,22001,m,mercedes,2000,g,used,313.2251784626149
74,Peterborough,18893,f,chevy,2006,equinox,used,406.42873555540154
20,Norfolk County,17972,m,tesla,2010,x,used,428.95346923040256
41,Delta,1828,m,mercedes,2017,g,used,124.89278565843756
40,New Westminster,3991,m,acura,2008,rsx,used,419.98816632365237
30,Vancouver,14079,f,tesla,2019,x,new,417.2217119218644
61,Calgary,8847,m,chevy,2010,malibu,used,286.44818973603816
34,Longueuil,16631,f,mercedes,2018,c,used,433.20572428197823
46,Hamilton,19358,f,tesla,2001,x,used,294.47471170071316
19,Calgary,16442,m,ford,1999,f150,used,295.41349264278847
53,Saint Catharines,13391,m,gmc,2018,sierra,used,409.1951899571895
80,Trois-Rivieres,18064,m,nissan,2018,micro,used,409.1951899571895
29,Saskatoon,16840,f,tesla,2016,x,used,426.1870148286146
48,Peterborough,23385,f,tesla,2003,3,used,417.2217119218644
29,Peterborough,11552,m,chevy,2010,malibu,used,418.16049286393974
37,Greater Sudbury,5755,f,nissan,2011,mirano,used,283.6817353342503
43,Saint John,22358,f,tesla,2011,3,used,417.2217119218644
61,Kingston,6361,m,nissan,2016,mirano,used,409.1951899571895
25,Norfolk County,24681,m,nissan,2011,micro,used,418.16049286393974
44,Airdrie,22649,m,ford,2008,focus,used,286.44818973603816
38,Longueuil,15155,f,ford,2014,focus,used,406.42873555540154
27,Drummondville,18927,f,mercedes,2001,g,used,319.4240269675772
49,Fredericton,24862,m,nissan,2001,micro,used,286.44818973603816
82,Prince George,22120,m,honda,2003,civic,used,409.1951899571895
58,Sault Ste. Marie,17300,f,acura,2011,mdx,used,417.2217119218644
27,Mississauga,10655,m,audi,2019,e-tron,new,444.9374815905164
21,Trois-Rivieres,18110,m,chevy,2015,equinox,used,418.16049286393974
37,Repentigny,16325,m,acura,2012,mdx,used,419.98816632365237
19,Saint John,5785,f,ford,2007,focus,used,415.39403846215185
62,Mississauga,4605,f,mercedes,2014,c,used,433.20572428197823
52,Blainville,22326,m,acura,2015,mdx,used,297.24116610250104
